species,gen,rank,time,speed,turn speed,sight,type,size,starting hunger,low mutation boundary,mutation range
prey,1,1,8.348,5.028624580537543,14.996364290091778,20.048735554976854,2,100,25.0231460477691,0,0
prey,1,2,7.061,4.99593762383371,14.996364290091778,20.007948536846484,1,100,25.00715086606389,0,0
prey,1,3,5.839,4.99593762383371,14.996364290091778,20.007948536846484,1,100,25.00715086606389,0,0
prey,2,1,8.286000000000001,5.003442509214784,15.002328617173724,20.009098318801612,2,100,25.000532672895773,0,0
prey,2,2,8.222000000000001,5.003442509214784,15.002328617173724,20.009098318801612,2,100,25.000532672895773,0,0
prey,2,3,7.3919999999999995,5.0621172652035575,15.123818945546986,19.87541686932073,1,100,25.128753034111597,0,0
prey,3,1,7.722000000000001,5.200585413835294,15.002328617173724,20.02853694839892,3,100,25.202562238432446,0,0
prey,3,2,8.222000000000001,5.003442509214784,15.002328617173724,20.009098318801612,2,100,25.000532672895773,0,0
prey,3,3,7.3919999999999995,5.0621172652035575,15.123818945546986,19.87541686932073,1,100,25.128753034111597,0,0
prey,4,1,6.038000000000004,5.010038748945655,15.002328617173724,19.937236931790395,2,100,24.997340027622805,0,0
prey,4,2,8.222000000000001,5.003442509214784,15.002328617173724,20.009098318801612,2,100,25.000532672895773,0,0
prey,4,3,7.3919999999999995,5.0621172652035575,15.123818945546986,19.87541686932073,1,100,25.128753034111597,0,0
prey,5,1,8.64500000000001,5.086891298080616,15.288692884938708,19.97707155630748,3,100,25.30236981944214,0,0
prey,5,2,8.314999999999998,5.0147390093527004,15.288692884938708,19.967104142833655,2,100,25.42439648348638,0,0
prey,5,3,8.28200000000001,4.971020244774151,14.979820173830307,19.97451060468441,2,100,24.991350580013197,0,0
prey,6,1,6.503,5.254719246403718,15.288692884938708,19.95482737478695,1,100,25.305503277232862,0,0
prey,6,2,8.314999999999998,5.0147390093527004,15.288692884938708,19.967104142833655,2,100,25.42439648348638,0,0
prey,6,3,8.28200000000001,4.971020244774151,14.979820173830307,19.97451060468441,2,100,24.991350580013197,0,0
prey,7,1,6.995999999999995,5.070369816785256,15.288692884938708,19.726490086680798,1,100,25.17275003910312,0,0
prey,7,2,8.314999999999998,5.0147390093527004,15.288692884938708,19.967104142833655,2,100,25.42439648348638,0,0
prey,7,3,8.28200000000001,4.971020244774151,14.979820173830307,19.97451060468441,2,100,24.991350580013197,0,0
prey,8,1,6.369,5.240527235632718,15.288692884938708,19.39101356651862,1,100,25.045386916166393,0,0
prey,8,2,8.314999999999998,5.0147390093527004,15.288692884938708,19.967104142833655,2,100,25.42439648348638,0,0
prey,8,3,8.28200000000001,4.971020244774151,14.979820173830307,19.97451060468441,2,100,24.991350580013197,0,0
prey,9,1,5.840000000000003,5.016288567436195,15.288692884938708,19.518155175095682,1,100,25.05966340541057,0,0
prey,9,2,8.314999999999998,5.0147390093527004,15.288692884938708,19.967104142833655,2,100,25.42439648348638,0,0
prey,9,3,8.28200000000001,4.971020244774151,14.979820173830307,19.97451060468441,2,100,24.991350580013197,0,0
prey,10,1,6.831999999999994,5.061546837412052,15.288692884938708,19.760013243979717,1,100,24.87444706098674,0,0
prey,10,2,8.314999999999998,5.0147390093527004,15.288692884938708,19.967104142833655,2,100,25.42439648348638,0,0
prey,10,3,8.28200000000001,4.971020244774151,14.979820173830307,19.97451060468441,2,100,24.991350580013197,0,0
prey,11,1,9.274000000000001,4.94784930322649,15.288692884938708,19.293521104394895,1,100,24.920205808543027,0,0
prey,11,2,8.314999999999998,5.0147390093527004,15.288692884938708,19.967104142833655,2,100,25.42439648348638,0,0
prey,11,3,8.28200000000001,4.971020244774151,14.979820173830307,19.97451060468441,2,100,24.991350580013197,0,0
prey,12,1,8.580000000000013,4.972765774419836,15.288692884938708,19.96775971959272,3,100,24.987389820961962,0,0
prey,12,2,8.314999999999998,5.0147390093527004,15.288692884938708,19.967104142833655,2,100,25.42439648348638,0,0
prey,12,3,8.28200000000001,4.971020244774151,14.979820173830307,19.97451060468441,2,100,24.991350580013197,0,0
prey,13,1,7.8559999999999945,5.197208199312705,15.288692884938708,19.93512601787469,2,100,24.966473215243504,0,0
prey,13,2,8.314999999999998,5.0147390093527004,15.288692884938708,19.967104142833655,2,100,25.42439648348638,0,0
prey,13,3,8.28200000000001,4.971020244774151,14.979820173830307,19.97451060468441,2,100,24.991350580013197,0,0
prey,14,1,18.15100000000001,4.97454143312811,15.420524213441878,20.07012437789133,1,100,25.04741212714225,0,0
prey,14,2,10.033000000000015,5.048052020483236,15.420524213441878,20.049943095287688,2,100,25.48716037681036,0,0
prey,14,3,8.28400000000002,5.048052020483236,15.420524213441878,20.049943095287688,2,100,25.48716037681036,0,0
prey,15,1,8.451000000000022,5.00269251549233,15.420524213441878,20.138034311042993,2,100,25.526124569633375,0,0
prey,15,2,10.033000000000015,5.048052020483236,15.420524213441878,20.049943095287688,2,100,25.48716037681036,0,0
prey,15,3,8.28400000000002,5.048052020483236,15.420524213441878,20.049943095287688,2,100,25.48716037681036,0,0
prey,16,1,9.963999999999999,5.29800348063349,15.420524213441878,20.332182850977183,2,100,25.564601630132575,0,0
prey,16,2,10.033000000000015,5.048052020483236,15.420524213441878,20.049943095287688,2,100,25.48716037681036,0,0
prey,16,3,9.204999999999984,4.942283209746526,15.377133677289825,20.082844018819205,1,100,25.47938660526907,0,0
